,origin_latitude,origin_longitude,destination_latitude,destination_longitude,regiao,date
7775,-25.4359447,-49.2351107,-25.426532,-49.233013,Curitiba,2019-05-19 16:19:07.740
15882,-23.5045434,-46.84844649999999,-23.4909358,-46.887569,Barueri,2019-05-19 16:27:53.903
34575,-23.5240791,-47.4660495,-23.5067698,-47.4704169,Sorocaba,2019-05-20 20:47:35.875
39090,-23.609417,-46.659121,-23.564032,-46.629267,Sao Paulo,2019-05-20 21:17:02.843
16628,-18.9165162,-48.26398589999999,-18.886095,-48.252931,Uberlandia,2019-05-20 20:58:28.773
33951,-22.9739946,-43.1886205,-22.9802956,-43.1908425,Rio - Zona Sul,2019-05-19 21:32:29.403
41531,-30.0216039,-51.191300700000006,-30.036771,-51.223672,Porto Alegre,2019-05-20 22:45:51.276
29550,-23.574676,-46.58816,-23.5650333,-46.5623732,Sao Paulo,2019-05-20 19:47:53.370
41026,-19.9329209,-43.9509364,-19.919445,-43.963389,Belo Horizonte,2019-05-19 20:40:26.156
25397,-18.9165162,-48.26398589999999,-18.896241,-48.265593,Uberlandia,2019-05-19 19:04:43.604
18578,-23.581017000000006,-46.675776,-23.607733,-46.656087,Sao Paulo,2019-05-19 18:58:26.854
32588,-23.5952979,-46.6866818,-23.6016965,-46.701608,Sao Paulo,2019-05-19 12:08:21.345
35712,-30.026322,-51.189029,-30.033362,-51.237782,Porto Alegre,2019-05-20 18:30:17.677
30630,-21.75952,-43.347092,-21.763724,-43.346058,Juiz De Fora,2019-05-20 12:39:41.393
3276,-15.7574978,-47.8825217,-15.817793900000002,-47.9041857,Brasilia,2019-05-19 13:46:36.744
24536,-30.0230543,-51.2032011,-30.031091,-51.214685,Porto Alegre,2019-05-19 13:35:45.352
45708,-23.9808939,-46.3115665,-23.983249,-46.296419,Santos,2019-05-19 18:44:06.665
37752,-22.993042000000006,-43.361748,-23.010288,-43.34078,Rio - Barra,2019-05-20 20:01:23.402
47080,-16.6980793,-49.2566228,-16.699310999999998,-49.264344,Goiania,2019-05-20 15:21:36.257
23216,-21.182429,-47.810874,-21.161461600000006,-47.8040229,Ribeirao Preto,2019-05-20 12:19:26.537
14689,-5.069306999999999,-42.819699,-5.073456,-42.779761,Teresina,2019-05-19 20:10:16.951
22959,-5.084935400000001,-42.78982329999999,-5.057246,-42.769721,Teresina,2019-05-19 13:59:06.249
18764,-12.995738,-38.477828,-12.971428,-38.502662,Salvador,2019-05-19 18:42:35.249
19791,-18.923306,-48.244801,-18.911951,-48.253268,Uberlandia,2019-05-20 11:51:54.042
39327,-23.588532,-46.618199,-23.5796391,-46.6335232,Sao Paulo,2019-05-19 17:54:12.180
45199,-23.5722532,-46.6450648,-23.549905,-46.653772,Sao Paulo,2019-05-19 11:18:53.202
17007,-23.5423205,-46.7324505,-23.553822,-46.7111454,Sao Paulo,2019-05-19 19:37:43.568
118,-15.793576000000002,-47.916246,-15.754751999999998,-47.877935,Brasilia,2019-05-19 12:22:25.953
984,-23.536456,-46.77085200000001,-23.527782,-46.803118,Osasco,2019-05-19 14:49:43.609
47939,-23.510749,-46.658687,-23.535693,-46.682933,Sao Paulo,2019-05-20 12:41:01.155
29305,-15.799815,-47.922893,-15.816648,-47.917801,Brasilia,2019-05-19 13:46:30.660
6696,-8.032147,-34.913472,-8.038367,-34.9157654,Recife,2019-05-19 21:16:06.482
2506,-26.303672,-48.849106,-26.2753499,-48.8618505,Joinville,2019-05-19 11:28:01.677
39961,-23.1841331,-46.8956755,-23.189436,-46.898977,Jundiai,2019-05-20 11:30:35.899
6937,-23.5697411,-46.6594246,-23.543841,-46.657915,Sao Paulo,2019-05-20 13:35:22.776
14637,-22.894807,-47.0550602,-22.9020882,-47.0972528,Campinas,2019-05-19 18:13:11.648
29279,-23.583443,-46.637795,-23.587478,-46.639405,Sao Paulo,2019-05-20 20:58:04.247
6620,-19.9340932,-43.95802800000001,-19.9267049,-43.9950808,Belo Horizonte,2019-05-20 12:25:08.898
48963,-10.934972,-37.078417,-10.947795,-37.088323,Aracaju,2019-05-19 11:55:38.294
5840,-23.5409636,-46.6821588,-23.5137837,-46.7138676,Sao Paulo,2019-05-19 14:17:25.491
29965,-23.6037475,-46.626145,-23.595733,-46.645516,Sao Paulo,2019-05-20 18:30:23.922
8900,-23.5264814,-46.6809696,-23.532183,-46.657313,Sao Paulo,2019-05-19 16:51:08.805
13172,-16.711872,-49.30174,-16.697825,-49.27607800000001,Goiania,2019-05-19 11:32:00.599
41439,-22.997752,-43.360755,-23.011457,-43.322469,Rio - Barra,2019-05-20 21:18:57.459
8406,-18.916891600000003,-48.2480901,-18.915725,-48.25504,Uberlandia,2019-05-19 15:03:28.854
36510,-15.766182999999998,-47.877997,-15.757021,-47.880029,Brasilia,2019-05-20 12:32:28.088
30752,-23.22456,-45.918533,-23.207655,-45.9075448,Sao Jose Dos Campos,2019-05-20 14:00:00.677
10333,-19.919426100000006,-43.9381276,-19.916797,-43.93734,Belo Horizonte,2019-05-20 20:15:16.661
18082,-30.044788,-51.177217,-30.0417142,-51.153823,Porto Alegre,2019-05-20 11:49:14.299
27468,-23.5658059,-46.6508012,-23.561807,-46.628549,Sao Paulo,2019-05-20 19:29:14.582
28302,-22.894807,-47.0550602,-22.8870048,-47.0407831,Campinas,2019-05-20 12:43:42.257
49357,-27.5897538,-48.5152812,-27.606749,-48.517375,Florianopolis,2019-05-19 15:49:49.120
14794,-20.249526,-40.265349,-20.2374901,-40.27105529999999,Vitoria,2019-05-19 19:33:04.680
190,-20.302177,-40.322422,-20.29932,-40.321572,Vitoria,2019-05-19 20:01:53.598
15616,-1.45215,-48.480293,-1.465205,-48.468671,Belem,2019-05-20 21:24:22.171
1711,-30.0283955,-51.1710797,-30.04802,-51.18954,Porto Alegre,2019-05-20 20:54:03.628
33491,-22.9571931,-43.1766428,-22.964712,-43.17531,Rio - Zona Sul,2019-05-19 13:54:48.122
38483,-15.813681,-47.89006,-15.763009099999998,-47.881142,Brasilia,2019-05-20 13:53:41.124
4890,-3.735876799999999,-38.4991104,-3.7507644,-38.5226236,Fortaleza,2019-05-19 16:27:30.910
23866,-19.871899,-44.00330200000001,-19.87961,-44.00762,Belo Horizonte,2019-05-19 14:48:21.346
44432,-19.891289,-43.929076,-19.8580717,-43.9437347,Belo Horizonte,2019-05-19 15:31:47.777
12628,-25.4325298,-49.2378365,-25.4540887,-49.2868335,Curitiba,2019-05-19 11:26:30.118
12967,-3.8183863,-38.4977774,-3.835903,-38.487817,Fortaleza,2019-05-20 20:27:41.910
2935,-22.949650100000003,-43.1935885,-22.941323800000006,-43.1808804,Rio - Zona Sul,2019-05-19 22:19:44.924
4787,-7.110811999999999,-34.826153999999995,-7.104808099999999,-34.855587,Joao Pessoa,2019-05-19 19:16:10.135
30343,-8.040445199999999,-34.9103427,-8.035209,-34.895282,Recife,2019-05-20 16:54:27.851
20480,-23.529148,-46.6863,-23.522818,-46.696919,Sao Paulo,2019-05-19 18:22:18.221
11474,-16.719639,-49.26712,-16.674631,-49.230378,Goiania,2019-05-19 12:07:52.491
30220,-16.65939,-49.259632,-16.650851,-49.253179,Goiania,2019-05-20 12:57:08.815
38380,-13.0128821,-38.48615170000001,-12.998426,-38.518208,Salvador,2019-05-19 18:16:40.947
7621,-25.438178,-49.2664735,-25.438891,-49.278888,Curitiba,2019-05-20 12:41:03.906
33351,-19.933625,-43.95193,-19.928995,-43.945206,Belo Horizonte,2019-05-19 13:06:34.990
46397,-23.410894,-51.931619,-23.409473,-51.94308,Maringa,2019-05-20 12:56:19.469
16026,-18.910389,-48.261806,-18.880481,-48.261207,Uberlandia,2019-05-20 20:06:13.625
16048,-23.5457331,-46.6987766,-23.536382,-46.674935,Sao Paulo,2019-05-19 18:22:38.539
38135,-23.5115604,-46.8730023,-23.4930511,-46.84681870000001,Barueri,2019-05-20 13:23:51.330
29792,-22.891515,-43.230139,-22.929577,-43.242992,Rio - Centro,2019-05-19 19:10:12.063
19249,-23.582876,-46.6495902,-23.56497,-46.676202,Sao Paulo,2019-05-20 13:19:13.336
45655,-22.907460600000004,-43.1057689,-22.900726,-43.122282,Niteroi,2019-05-19 11:49:07.783
26270,-22.9834822,-43.2230134,-22.9877793,-43.2299059,Rio - Zona Sul,2019-05-19 13:32:22.170
18081,-25.4351398,-49.3167883,-25.431665,-49.283589,Curitiba,2019-05-19 20:12:24.970
6053,-23.542247,-46.657636,-23.547548000000006,-46.66055,Sao Paulo,2019-05-19 13:51:41.141
31807,-19.961987,-43.946375,-19.9351298,-43.9545931,Belo Horizonte,2019-05-19 19:31:02.769
42101,-23.5280182,-46.6914905,-23.538822,-46.701874,Sao Paulo,2019-05-19 22:30:34.177
29328,-15.733479999999998,-47.899154,-15.758829,-47.877653,Brasilia,2019-05-20 12:53:11.991
49521,-23.564792,-46.688284,-23.5646412,-46.6814891,Sao Paulo,2019-05-19 14:25:25.416
21406,-15.834922,-47.880651,-15.847103,-47.897846,Brasilia,2019-05-19 21:27:10.855
40983,-23.6820369,-46.52175,-23.685753,-46.549892,Abc,2019-05-19 20:59:45.032
44879,-25.438178,-49.2664735,-25.43059,-49.292642,Curitiba,2019-05-20 21:01:18.130
33526,-19.969293,-43.960924,-19.9781827,-43.97483949999999,Belo Horizonte,2019-05-19 20:57:58.227
10845,-20.4528747,-54.594246,-20.4239698,-54.6061485,Campo Grande,2019-05-20 15:37:39.668
32056,-30.0375969,-51.2226159,-30.035937,-51.233264,Porto Alegre,2019-05-19 21:04:05.366
21255,-23.495886,-46.850502,-23.494964000000003,-46.85104000000001,Barueri,2019-05-20 12:29:21.926
42940,-23.5919116,-46.67863070000001,-23.559377,-46.698248,Sao Paulo,2019-05-20 11:17:26.428
49836,-3.8014686,-38.4910676,-3.774361,-38.49104000000001,Fortaleza,2019-05-19 20:19:52.151
498,-3.7411363,-38.4717768,-3.746099,-38.47863900000001,Fortaleza,2019-05-19 19:20:49.380
45241,-23.1959991,-46.8777595,-23.193035,-46.899926,Jundiai,2019-05-19 13:28:20.725
30781,-30.0329539,-51.2147023,-30.019643,-51.206687,Porto Alegre,2019-05-20 13:09:14.032
26474,-20.4514008,-54.5932609,-20.455167000000007,-54.608577,Campo Grande,2019-05-19 20:22:37.043
11768,-23.4789412,-46.62006810000001,-23.48639,-46.624067,Sao Paulo,2019-05-19 14:00:17.195
45303,-29.171205800000006,-51.1910586,-29.1733766,-51.1727467,Caxias Do Sul,2019-05-19 15:21:08.977
47272,-23.645656,-46.562088,-23.641789000000006,-46.566398,Abc,2019-05-19 12:48:26.728
41282,-9.669277,-35.71537199999999,-9.6548288,-35.714809,Maceio,2019-05-19 20:05:18.978
31765,-23.526892,-46.674242,-23.514493,-46.702769,Sao Paulo,2019-05-20 11:30:45.687
35216,-23.9744781,-46.3161731,-23.97305,-46.316017,Santos,2019-05-19 18:59:36.021
5544,-16.735766,-49.253321,-16.737044,-49.245239,Restaurante Parceiro,2019-05-19 17:09:11.197
48218,-12.968643,-38.431168,-12.933032,-38.411051,Salvador,2019-05-19 21:25:18.929
38618,-19.8390931,-43.94962320000001,-19.839916,-43.977813,Belo Horizonte,2019-05-19 16:21:17.405
25779,-23.220443600000007,-45.891474,-23.226583,-45.8997466,Sao Jose Dos Campos,2019-05-19 14:16:30.231
35653,-23.631032,-46.576141,-23.6467257,-46.5391008,Abc,2019-05-20 19:43:02.980
45122,-23.3155749,-51.1668268,-23.323561,-51.160165,Londrina,2019-05-20 22:35:23.931
17398,-23.475984,-46.53435800000001,-23.471133,-46.555253,Guarulhos,2019-05-19 16:27:17.848
37139,-30.039327,-51.2239343,-30.035684000000003,-51.194654,Porto Alegre,2019-05-20 18:31:00.664
16612,-27.5948832,-48.5545356,-27.594509,-48.585599,Florianopolis,2019-05-20 16:22:49.423
5049,-23.551122,-46.553129,-23.534433,-46.562545,Sao Paulo,2019-05-20 11:36:54.347
41692,-3.1091564,-60.0189233,-3.07457,-60.006713,Manaus,2019-05-19 12:43:42.462
15120,-3.764734,-38.574455,-3.754333,-38.562824,Fortaleza,2019-05-19 15:34:08.748
34300,-13.0007331,-38.4604237,-12.988774,-38.467936,Salvador,2019-05-19 19:07:17.365
46948,-15.79501,-47.916538,-15.749146,-47.89294,Brasilia,2019-05-20 11:53:18.818
15965,-25.4234544,-49.2708762,-25.422821,-49.259113,Curitiba,2019-05-20 11:31:35.989
49292,-22.905641,-43.103863,-22.901183,-43.105047,Niteroi,2019-05-20 18:26:03.112
18047,-23.6930701,-46.5504359,-23.692651,-46.553837,Abc,2019-05-20 11:40:17.791
20915,-16.707804,-49.2732323,-16.71254,-49.273834,Goiania,2019-05-19 13:33:09.079
31776,-23.1996761,-46.889651,-23.169563,-46.894707,Jundiai,2019-05-19 17:09:46.792
47913,-23.421487600000006,-51.9397167,-23.436441,-51.91105899999999,Maringa,2019-05-20 13:54:02.950
38869,-22.763253,-43.465273,-22.73468,-43.437955,Nova Iguacu,2019-05-20 13:43:20.149
19530,-27.5897538,-48.5152812,-27.590058000000006,-48.510179,Florianopolis,2019-05-19 12:09:50.407
43301,-30.102354,-51.2328138,-30.0717535,-51.2144011,Porto Alegre,2019-05-19 16:47:19.358
35501,-23.4593205,-46.5667458,-23.468913,-46.529232,Guarulhos,2019-05-20 12:24:49.022
32371,-9.65103,-35.702053,-9.645726,-35.706136,Maceio,2019-05-19 16:08:30.918
13283,-19.961304,-43.946235,-19.936687,-43.93711500000001,Belo Horizonte,2019-05-19 19:15:57.488
23861,-19.934245,-43.934369,-19.91099,-43.927555,Belo Horizonte,2019-05-20 16:41:33.940
34197,-22.0054717,-47.892911,-22.000574,-47.900582,Sao Carlos,2019-05-19 21:27:05.155
22528,-20.342012,-40.288792,-20.3558465,-40.2893613,Vila Velha,2019-05-19 12:22:13.402
42060,-15.7662834,-47.87834820000001,-15.794279,-47.920504,Brasilia,2019-05-19 11:59:32.808
12508,-19.9410622,-43.9487079,-19.947222,-43.9594348,Belo Horizonte,2019-05-20 12:42:19.594
24713,-25.4186358,-49.2473572,-25.436031,-49.282021,Curitiba,2019-05-20 19:01:37.321
41382,-23.5697411,-46.6594246,-23.594172,-46.689059,Sao Paulo,2019-05-20 12:58:35.421
24151,-8.037965,-34.915664,-8.031163000000001,-34.916706,Recife,2019-05-19 20:43:12.297
41998,-23.5843685,-46.6810491,-23.5868254,-46.6784321,Sao Paulo,2019-05-19 20:30:23.028
35357,-21.1935052,-47.8060628,-21.211151,-47.812233,Ribeirao Preto,2019-05-20 12:12:48.923
11569,-23.5548368,-46.6549228,-23.553652,-46.662534,Sao Paulo,2019-05-20 20:16:08.814
20298,-22.8920403,-47.0755309,-22.935845,-47.056584,Campinas,2019-05-20 19:27:04.136
7733,-22.992809,-43.363406,-22.998809,-43.408589,Rio - Barra,2019-05-19 21:55:07.847
16959,-23.5280182,-46.6914905,-23.572857,-46.698449,Sao Paulo,2019-05-19 19:33:52.858
32830,-12.89541,-38.333974,-12.914197,-38.335392,Salvador,2019-05-20 12:49:27.939
9486,-3.738980600000001,-38.5401669,-3.74826,-38.55826500000001,Fortaleza,2019-05-19 18:43:36.045
48651,-23.582622,-46.678306,-23.5603178,-46.6427153,Sao Paulo,2019-05-20 18:22:04.550
4643,-22.9810936,-43.22310020000001,-22.975969600000006,-43.229942,Rio - Zona Sul,2019-05-19 12:36:18.497
33180,-15.846906,-47.979008,-15.8703031,-47.9694578,Brasilia,2019-05-19 20:26:09.770
1263,-16.707804,-49.2732323,-16.713154,-49.262304,Goiania,2019-05-19 15:26:01.036
15646,-25.4347093,-49.28489550000001,-25.442126,-49.276111,Curitiba,2019-05-19 18:27:19.632
5310,-19.928244,-43.946716,-19.931575,-43.967522,Belo Horizonte,2019-05-19 21:09:37.588
7653,-20.457690300000007,-54.5780556,-20.4570794,-54.5747575,Campo Grande,2019-05-19 12:05:46.827
45552,-25.4051249,-49.245518,-25.368695,-49.271453,Curitiba,2019-05-19 12:10:16.386
35568,-22.848195800000006,-47.06318719999999,-22.860292,-47.054579,Campinas,2019-05-19 12:06:35.725
16603,-22.9819724,-43.22406489999999,-22.977188,-43.232214,Rio - Zona Sul,2019-05-20 13:20:06.449
43804,-23.001154,-43.3828856,-23.000602,-43.34576,Rio - Barra,2019-05-20 12:47:13.038
42652,-3.751912,-38.526775,-3.7578901,-38.5272473,Fortaleza,2019-05-20 18:29:41.002
18312,-22.9752241,-43.2285266,-22.985992,-43.231254,Rio - Zona Sul,2019-05-19 19:22:44.504
1290,-22.9010832,-47.049737,-22.892982,-46.999943,Campinas,2019-05-20 13:25:25.349
1264,-30.040480100000003,-51.1843508,-30.053313,-51.211756,Porto Alegre,2019-05-20 11:24:46.364
3071,-19.938397100000003,-43.9389659,-19.937497,-43.94051210000001,Belo Horizonte,2019-05-19 11:38:26.386
34826,-3.7641678,-38.5144475,-3.76099,-38.553593,Fortaleza,2019-05-20 18:41:51.929
7767,-23.5702482,-46.6612794,-23.547209,-46.661448,Sao Paulo,2019-05-19 14:27:57.011
1615,-3.104022,-60.011845,-3.135284,-59.99296,Manaus,2019-05-19 18:23:55.879
18091,-3.8183863,-38.4977774,-3.8023067,-38.4894294,Fortaleza,2019-05-19 21:15:09.717
8935,-23.012493,-45.550304,-22.993937,-45.578577,Taubate,2019-05-19 19:30:18.091
46918,-23.5843942,-46.6750807,-23.5800683,-46.6763449,Sao Paulo,2019-05-20 21:33:47.805
37368,-12.882491,-38.314505,-12.885996,-38.306077,Salvador,2019-05-19 21:09:05.569
4786,-23.557396,-46.66167100000001,-23.546768,-46.654133,Sao Paulo,2019-05-19 22:24:29.942
37878,-30.0388076,-51.2120488,-30.056038,-51.22982070000001,Porto Alegre,2019-05-19 12:33:15.582
41265,-23.605774,-46.619973,-23.608709,-46.634188,Sao Paulo,2019-05-19 13:02:48.071
24537,-8.111289999999999,-34.926438,-8.133614,-34.90568,Recife,2019-05-19 15:41:09.365
36303,-30.0384339,-51.22347910000001,-30.027577,-51.19569600000001,Porto Alegre,2019-05-19 13:41:23.981
20131,-23.5389549,-46.5765026,-23.50412,-46.591095,Sao Paulo,2019-05-19 12:54:22.790
2319,-3.731841,-38.511897,-3.741704,-38.522827,Fortaleza,2019-05-19 18:59:43.266
19756,-22.753268,-43.45421,-22.756422,-43.444514,Nova Iguacu,2019-05-20 11:53:00.938
30951,-23.3155749,-51.1668268,-23.3510266,-51.15075359999999,Londrina,2019-05-20 19:48:47.407
45724,-23.59678,-46.606317,-23.598292,-46.608518,Sao Paulo,2019-05-19 21:05:18.798
14564,-3.0944,-60.022616000000006,-3.117173,-60.008189,Manaus,2019-05-19 14:29:38.502
12158,-19.753019,-47.948047,-19.755632,-47.932469,Uberaba,2019-05-19 20:36:49.983
22755,-30.0267087,-51.1902912,-30.042503000000004,-51.190482,Porto Alegre,2019-05-20 16:13:06.901
20842,-25.4488772,-49.2809814,-25.439017,-49.295242,Curitiba,2019-05-20 20:01:06.630
38045,-30.054351,-51.214661,-30.083292,-51.23447,Porto Alegre,2019-05-19 20:14:40.183
21959,-2.519157,-44.252593,-2.491695,-44.26922,Sao Luis,2019-05-20 19:57:36.611
36170,-25.4259933,-49.2700415,-25.429921,-49.279885,Curitiba,2019-05-20 21:00:42.466
8179,-10.970883,-37.056257,-10.959695,-37.082857,Aracaju,2019-05-20 19:55:50.467
16789,-26.985639000000006,-48.6347372,-27.006231,-48.607792,Balneario Camboriu,2019-05-19 14:21:22.078
39863,-23.547885,-46.6836872,-23.55702,-46.66225,Sao Paulo,2019-05-20 16:33:10.202
31312,-23.5328863,-46.5626515,-23.505728,-46.578708,Sao Paulo,2019-05-19 23:25:51.908
42799,-3.736217,-38.496768,-3.721541,-38.510224,Fortaleza,2019-05-19 20:15:47.505
17994,-20.293913,-40.301371,-20.297253,-40.320949,Vitoria,2019-05-20 12:16:48.063
10060,-23.5565488,-46.6915389,-23.557228,-46.663663,Sao Paulo,2019-05-20 19:16:32.296
1114,-23.3093568,-51.16778660000001,-23.310398,-51.169035,Londrina,2019-05-19 18:49:02.693
23877,-13.006642,-38.524403,-12.984052,-38.511865,Salvador,2019-05-19 16:41:26.377
16089,-23.694477,-46.568129,-23.697512,-46.582398,Abc,2019-05-19 13:24:51.837
28886,-22.965098,-43.177028,-22.9319198,-43.1800323,Rio - Zona Sul,2019-05-20 19:56:51.803
41313,-23.570631,-46.64332,-23.601835,-46.627825,Sao Paulo,2019-05-20 18:56:37.583
3809,-22.891515,-43.230139,-22.93034,-43.233036,Rio - Centro,2019-05-19 18:08:54.476
12095,-5.821583,-35.201877,-5.789311,-35.201618,Restaurante Parceiro,2019-05-20 19:42:19.563
10172,-23.5286969,-46.6350498,-23.546054,-46.688335,Sao Paulo,2019-05-20 15:05:08.235
46757,-22.8568548,-47.0462289,-22.846903,-47.027497,Campinas,2019-05-19 21:05:31.280
31941,-23.596041,-46.63682100000001,-23.601379,-46.631472,Sao Paulo,2019-05-20 21:24:29.288
15074,-25.4795462,-49.30741039999999,-25.503676,-49.29798,Curitiba,2019-05-19 22:16:30.239
5738,-16.7197374,-49.2689383,-16.753769899999998,-49.2975773,Goiania,2019-05-19 16:26:25.133
35300,-23.5898023,-46.6156736,-23.6158173,-46.6224664,Sao Paulo,2019-05-19 12:40:05.027
46332,-23.286035,-51.152169,-23.2836876,-51.15855380000001,Londrina,2019-05-19 20:35:10.383
29470,-21.1912551,-47.8102085,-21.182027,-47.803884,Ribeirao Preto,2019-05-20 22:01:41.851
23487,-23.560895,-46.561334,-23.533168,-46.579188,Sao Paulo,2019-05-19 12:11:36.964
20236,-23.4187094,-51.9402019,-23.4136827,-51.9439308,Maringa,2019-05-20 18:14:15.943
24236,-23.5892519,-46.6390966,-23.56987,-46.622173,Sao Paulo,2019-05-19 18:34:14.477
9650,-25.4351398,-49.3167883,-25.456778,-49.307499,Curitiba,2019-05-20 12:35:40.392
23208,-3.7450174,-38.5257787,-3.727198000000001,-38.500051,Fortaleza,2019-05-19 13:23:30.426
43335,-23.444541,-46.515213,-23.461893,-46.520982,Guarulhos,2019-05-20 19:42:16.198
15075,-23.3257862,-51.17833140000001,-23.327148,-51.178106,Londrina,2019-05-19 21:32:56.395
33568,-23.5843942,-46.6750807,-23.622142,-46.694007,Sao Paulo,2019-05-20 20:05:06.156
33770,-25.439955,-49.279574,-25.434376,-49.293891,Curitiba,2019-05-19 13:19:21.056
3449,-25.438178,-49.2664735,-25.4201781,-49.2709413,Curitiba,2019-05-20 21:40:18.870
20070,-23.540371,-46.551545,-23.542253,-46.553998,Sao Paulo,2019-05-20 20:20:45.582
41677,-25.419916,-49.27115300000001,-25.429805,-49.277068,Curitiba,2019-05-20 11:54:43.187
34420,-22.9739946,-43.1886205,-22.975218,-43.18994179999999,Rio - Zona Sul,2019-05-20 18:57:42.657
32514,-23.56506,-46.654319,-23.549388,-46.653757,Sao Paulo,2019-05-19 20:33:12.297
38761,-15.858367,-47.831438,-15.8312145,-47.824017,Brasilia,2019-05-19 21:16:32.555
46731,-16.712656,-49.297034,-16.71333,-49.266785,Goiania,2019-05-20 13:28:33.785
49773,-12.895833,-38.347222,-12.914739,-38.348379,Salvador,2019-05-19 20:59:30.303
15258,-18.93188,-48.269477,-18.9164022,-48.2666501,Uberlandia,2019-05-20 18:43:53.497
24915,-19.9515329,-43.9281972,-19.9225977,-43.9039682,Belo Horizonte,2019-05-19 22:39:07.409
38360,0.033428,-51.04966500000001,0.032217,-51.065954,Macapa,2019-05-19 21:20:45.791
26113,-23.542721,-46.6824343,-23.554081,-46.65745070000001,Sao Paulo,2019-05-20 19:42:41.532
36091,-3.8183863,-38.4977774,-3.817771,-38.494668,Fortaleza,2019-05-20 19:41:15.300
10835,-19.9172945,-43.9401941,-19.926212,-43.941705,Belo Horizonte,2019-05-20 19:44:54.905
4649,-19.961344,-43.946235,-19.985666,-43.946037,Belo Horizonte,2019-05-20 19:28:54.851
34271,-20.2918943,-40.2903221,-20.279935,-40.2987714,Vitoria,2019-05-19 16:40:05.495
